4.599357489496469498e-03,4.883580207824707031e-01,-4.479803740978240967e-01,-5.324896052479743958e-02,5.989987850189208984e-01,-7.442414760589599609e-01,1.111263632774353027e-01,1.069187000393867493e-01,-1.452736616134643555e+00,1.580482274293899536e-01,1.241380944848060608e-01,-1.780019640922546387e+00,1.729884445667266846e-01,7.229253649711608887e-01,-1.668812990188598633e+00,1.768306642770767212e-01,-6.763006746768951416e-02,-1.518597841262817383e+00
3.359808353707194328e-03,4.885198771953582764e-01,-4.482033550739288330e-01,-5.364828929305076599e-02,5.983567237854003906e-01,-7.450007200241088867e-01,1.113758236169815063e-01,1.122454404830932617e-01,-1.452120065689086914e+00,1.581391543149948120e-01,1.250614523887634277e-01,-1.779813885688781738e+00,1.730330288410186768e-01,7.228987812995910645e-01,-1.669285297393798828e+00,1.770235002040863037e-01,-6.646119058132171631e-02,-1.518490910530090332e+00
2.108050743117928505e-03,4.886792600154876709e-01,-4.484326243400573730e-01,-5.405129864811897278e-02,5.977239608764648438e-01,-7.457678318023681641e-01,1.116274446249008179e-01,1.177205070853233337e-01,-1.451494455337524414e+00,1.582302898168563843e-01,1.259865462779998779e-01,-1.779592990875244141e+00,1.730776131153106689e-01,7.228682637214660645e-01,-1.669762730598449707e+00,1.772163510322570801e-01,-6.528415530920028687e-02,-1.518381953239440918e+00
8.441335521638393402e-04,4.888362586498260498e-01,-4.486682713031768799e-01,-5.445799231529235840e-02,5.971004366874694824e-01,-7.465425133705139160e-01,1.118812561035156250e-01,1.233458742499351501e-01,-1.450859665870666504e+00,1.583216339349746704e-01,1.269130557775497437e-01,-1.779356598854064941e+00,1.731222271919250488e-01,7.228336334228515625e-01,-1.670245051383972168e+00,1.774092167615890503e-01,-6.409894675016403198e-02,-1.518271327018737793e+00
-4.318756691645830870e-04,4.889908432960510254e-01,-4.489104449748992920e-01,-5.486834794282913208e-02,5.964862108230590820e-01,-7.473248839378356934e-01,1.121372357010841370e-01,1.291238218545913696e-01,-1.450215697288513184e+00,1.584131717681884766e-01,1.278412491083145142e-01,-1.779104709625244141e+00,1.731668561697006226e-01,7.227948904037475586e-01,-1.670732378959655762e+00,1.776021271944046021e-01,-6.290546804666519165e-02,-1.518158793449401855e+00
-1.719923224300146103e-03,4.891430437564849854e-01,-4.491592347621917725e-01,-5.528235808014869690e-02,5.958812236785888672e-01,-7.481148838996887207e-01,1.123953908681869507e-01,1.350560784339904785e-01,-1.449562430381774902e+00,1.585049480199813843e-01,1.287709921598434448e-01,-1.778836607933044434e+00,1.732115298509597778e-01,7.227519154548645020e-01,-1.671224474906921387e+00,1.777950227260589600e-01,-6.170368194580078125e-02,-1.518044352531433105e+00
-3.019902389496564865e-03,4.892928302288055420e-01,-4.494148492813110352e-01,-5.569998547434806824e-02,5.952853560447692871e-01,-7.489121556282043457e-01,1.126557216048240662e-01,1.411445438861846924e-01,-1.448899745941162109e+00,1.585969328880310059e-01,1.297022551298141479e-01,-1.778552293777465820e+00,1.732562035322189331e-01,7.227048873901367188e-01,-1.671721816062927246e+00,1.779879778623580933e-01,-6.049360334873199463e-02,-1.517928123474121094e+00
-4.331715870648622513e-03,4.894402027130126953e-01,-4.496773183345794678e-01,-5.612121522426605225e-02,5.946986079216003418e-01,-7.497169375419616699e-01,1.129182055592536926e-01,1.473903805017471313e-01,-1.448227643966674805e+00,1.586891263723373413e-01,1.306349486112594604e-01,-1.778251409530639648e+00,1.733009219169616699e-01,7.226537466049194336e-01,-1.672224044799804688e+00,1.781809180974960327e-01,-5.927517637610435486e-02,-1.517810106277465820e+00
-5.655295215547084808e-03,4.895851910114288330e-01,-4.499467909336090088e-01,-5.654602497816085815e-02,5.941209793090820312e-01,-7.505288720130920410e-01,1.131828650832176208e-01,1.537952274084091187e-01,-1.447546005249023438e+00,1.587815284729003906e-01,1.315692812204360962e-01,-1.777933478355407715e+00,1.733456403017044067e-01,7.225982546806335449e-01,-1.672731518745422363e+00,1.783739030361175537e-01,-5.804824829101562500e-02,-1.517690181732177734e+00
-6.990544032305479050e-03,4.897277951240539551e-01,-4.502234160900115967e-01,-5.697438120841979980e-02,5.935524106025695801e-01,-7.513478994369506836e-01,1.134496852755546570e-01,1.603598594665527344e-01,-1.446854591369628906e+00,1.588741689920425415e-01,1.325049996376037598e-01,-1.777598619461059570e+00,1.733904033899307251e-01,7.225386500358581543e-01,-1.673243761062622070e+00,1.785669177770614624e-01,-5.681287869811058044e-02,-1.517568230628967285e+00
-8.337335661053657532e-03,4.898680746555328369e-01,-4.505072236061096191e-01,-5.740625411272048950e-02,5.929929018020629883e-01,-7.521739006042480469e-01,1.137186735868453979e-01,1.670854091644287109e-01,-1.446153402328491211e+00,1.589670181274414062e-01,1.334422379732131958e-01,-1.777246117591857910e+00,1.734351813793182373e-01,7.224748134613037109e-01,-1.673761367797851562e+00,1.787599325180053711e-01,-5.556894838809967041e-02,-1.517444610595703125e+00
