1.591738313436508179e-01,5.543756484985351562e-01,-4.068946242332458496e-01,1.906547695398330688e-01,7.407924532890319824e-01,-9.708033204078674316e-01,3.041222393512725830e-01,7.688171267509460449e-01,-1.471207261085510254e+00,3.552997112274169922e-01,1.354276686906814575e-01,-1.585964918136596680e+00,4.103462994098663330e-01,8.574247956275939941e-01,-1.584006905555725098e+00,3.380019068717956543e-01,3.286244273185729980e-01,-1.455557465553283691e+00
1.624997556209564209e-01,5.542573332786560059e-01,-4.066436290740966797e-01,1.912526041269302368e-01,7.425157427787780762e-01,-9.687895774841308594e-01,3.041200935840606689e-01,7.665839791297912598e-01,-1.471236944198608398e+00,3.551691770553588867e-01,1.415224820375442505e-01,-1.585976004600524902e+00,4.095513820648193359e-01,8.552966713905334473e-01,-1.583644747734069824e+00,3.382559716701507568e-01,3.341035842895507812e-01,-1.455253481864929199e+00
1.657980233430862427e-01,5.541368722915649414e-01,-4.063948392868041992e-01,1.918421387672424316e-01,7.442349195480346680e-01,-9.667525291442871094e-01,3.041046261787414551e-01,7.643453478813171387e-01,-1.471266508102416992e+00,3.550292551517486572e-01,1.476419270038604736e-01,-1.585987925529479980e+00,4.087516665458679199e-01,8.531589508056640625e-01,-1.583281874656677246e+00,3.385076224803924561e-01,3.395531773567199707e-01,-1.454952478408813477e+00
1.690678000450134277e-01,5.540143847465515137e-01,-4.061485826969146729e-01,1.924233436584472656e-01,7.459497451782226562e-01,-9.646917581558227539e-01,3.040758073329925537e-01,7.621010541915893555e-01,-1.471296191215515137e+00,3.548800051212310791e-01,1.537837237119674683e-01,-1.586000919342041016e+00,4.079470932483673096e-01,8.510115146636962891e-01,-1.582918524742126465e+00,3.387569189071655273e-01,3.449711501598358154e-01,-1.454654097557067871e+00
1.723083108663558960e-01,5.538896322250366211e-01,-4.059047996997833252e-01,1.929960548877716064e-01,7.476597428321838379e-01,-9.626067876815795898e-01,3.040333688259124756e-01,7.598515748977661133e-01,-1.471325755119323730e+00,3.547210395336151123e-01,1.599466055631637573e-01,-1.586014866828918457e+00,4.071375727653503418e-01,8.488541841506958008e-01,-1.582554817199707031e+00,3.390034735202789307e-01,3.503561913967132568e-01,-1.454358458518981934e+00
1.755190938711166382e-01,5.537628531455993652e-01,-4.056637287139892578e-01,1.935604512691497803e-01,7.493645548820495605e-01,-9.604971408843994141e-01,3.039773106575012207e-01,7.575969696044921875e-01,-1.471355557441711426e+00,3.545525074005126953e-01,1.661286205053329468e-01,-1.586029887199401855e+00,4.063231945037841797e-01,8.466872572898864746e-01,-1.582190632820129395e+00,3.392474353313446045e-01,3.557064831256866455e-01,-1.454065680503845215e+00
1.786992847919464111e-01,5.536338090896606445e-01,-4.054253995418548584e-01,1.941165179014205933e-01,7.510639429092407227e-01,-9.583622217178344727e-01,3.039074242115020752e-01,7.553375363349914551e-01,-1.471385121345520020e+00,3.543741106986999512e-01,1.723282635211944580e-01,-1.586046099662780762e+00,4.055037796497344971e-01,8.445106744766235352e-01,-1.581825733184814453e+00,3.394886851310729980e-01,3.610206842422485352e-01,-1.453775405883789062e+00
1.818482875823974609e-01,5.535026192665100098e-01,-4.051899611949920654e-01,1.946641504764556885e-01,7.527573704719543457e-01,-9.562016129493713379e-01,3.038236498832702637e-01,7.530733346939086914e-01,-1.471414685249328613e+00,3.541857004165649414e-01,1.785435229539871216e-01,-1.586063146591186523e+00,4.046793878078460693e-01,8.423247337341308594e-01,-1.581460714340209961e+00,3.397270739078521729e-01,3.662970662117004395e-01,-1.453487873077392578e+00
1.849654167890548706e-01,5.533691644668579102e-01,-4.049575030803680420e-01,1.952031850814819336e-01,7.544445991516113281e-01,-9.540145397186279297e-01,3.037257790565490723e-01,7.508041262626647949e-01,-1.471444368362426758e+00,3.539873063564300537e-01,1.847722530364990234e-01,-1.586081266403198242e+00,4.038498699665069580e-01,8.401289582252502441e-01,-1.581095218658447266e+00,3.399625718593597412e-01,3.715340197086334229e-01,-1.453203201293945312e+00
1.880501955747604370e-01,5.532335638999938965e-01,-4.047281146049499512e-01,1.957339495420455933e-01,7.561252117156982422e-01,-9.518008232116699219e-01,3.036137223243713379e-01,7.485306859016418457e-01,-1.471473932266235352e+00,3.537786006927490234e-01,1.910128891468048096e-01,-1.586100578308105469e+00,4.030152857303619385e-01,8.379238843917846680e-01,-1.580729246139526367e+00,3.401949703693389893e-01,3.767301738262176514e-01,-1.452921152114868164e+00
1.911019682884216309e-01,5.530956983566284180e-01,-4.045020043849945068e-01,1.962562948465347290e-01,7.577987313270568848e-01,-9.495596885681152344e-01,3.034873902797698975e-01,7.462527751922607422e-01,-1.471503496170043945e+00,3.535596430301666260e-01,1.972632557153701782e-01,-1.586120963096618652e+00,4.021756052970886230e-01,8.357092738151550293e-01,-1.580362915992736816e+00,3.404242694377899170e-01,3.818840086460113525e-01,-1.452641725540161133e+00
1.941202282905578613e-01,5.529556274414062500e-01,-4.042792320251464844e-01,1.967701166868209839e-01,7.594650983810424805e-01,-9.472907781600952148e-01,3.033465743064880371e-01,7.439708113670349121e-01,-1.471533060073852539e+00,3.533301949501037598e-01,2.035212963819503784e-01,-1.586142182350158691e+00,4.013306796550750732e-01,8.334853649139404297e-01,-1.579996109008789062e+00,3.406503200531005859e-01,3.869939148426055908e-01,-1.452364921569824219e+00
1.971043348312377930e-01,5.528132319450378418e-01,-4.040598869323730469e-01,1.972753405570983887e-01,7.611237764358520508e-01,-9.449933171272277832e-01,3.031912147998809814e-01,7.416847944259643555e-01,-1.471562623977661133e+00,3.530901968479156494e-01,2.097849547863006592e-01,-1.586164832115173340e+00,4.004804790019989014e-01,8.312521576881408691e-01,-1.579628944396972656e+00,3.408730328083038330e-01,3.920584917068481445e-01,-1.452090978622436523e+00
2.000540792942047119e-01,5.526685118675231934e-01,-4.038440883159637451e-01,1.977720856666564941e-01,7.627745270729064941e-01,-9.426669478416442871e-01,3.030212223529815674e-01,7.393947839736938477e-01,-1.471592187881469727e+00,3.528393805027008057e-01,2.160519659519195557e-01,-1.586188435554504395e+00,3.996251225471496582e-01,8.290096521377563477e-01,-1.579261422157287598e+00,3.410922586917877197e-01,3.970764279365539551e-01,-1.451819539070129395e+00
2.029686570167541504e-01,5.525215864181518555e-01,-4.036319851875305176e-01,1.982603371143341064e-01,7.644169926643371582e-01,-9.403109550476074219e-01,3.028362989425659180e-01,7.371011972427368164e-01,-1.471621751785278320e+00,3.525776863098144531e-01,2.223203331232070923e-01,-1.586212992668151855e+00,3.987643718719482422e-01,8.267580270767211914e-01,-1.578893542289733887e+00,3.413079082965850830e-01,4.020464420318603516e-01,-1.451550841331481934e+00
2.058479338884353638e-01,5.523722767829895020e-01,-4.034236967563629150e-01,1.987400650978088379e-01,7.660508751869201660e-01,-9.379249215126037598e-01,3.026365041732788086e-01,7.348040938377380371e-01,-1.471651315689086914e+00,3.523049950599670410e-01,2.285877913236618042e-01,-1.586238741874694824e+00,3.978982865810394287e-01,8.244972229003906250e-01,-1.578525185585021973e+00,3.415198028087615967e-01,4.069666862487792969e-01,-1.451284885406494141e+00
2.086914926767349243e-01,5.522205829620361328e-01,-4.032193124294281006e-01,1.992112696170806885e-01,7.676758766174316406e-01,-9.355081319808959961e-01,3.024216294288635254e-01,7.325036525726318359e-01,-1.471680879592895508e+00,3.520211279392242432e-01,2.348519563674926758e-01,-1.586265563964843750e+00,3.970267772674560547e-01,8.222272992134094238e-01,-1.578156590461730957e+00,3.417279422283172607e-01,4.118363559246063232e-01,-1.451021552085876465e+00
2.114986628293991089e-01,5.520666241645812988e-01,-4.030189216136932373e-01,1.996737420558929443e-01,7.692916393280029297e-01,-9.330602288246154785e-01,3.021915256977081299e-01,7.302001714706420898e-01,-1.471710443496704102e+00,3.517259061336517334e-01,2.411106377840042114e-01,-1.586293578147888184e+00,3.961498737335205078e-01,8.199486136436462402e-01,-1.577787518501281738e+00,3.419320285320281982e-01,4.166540205478668213e-01,-1.450760722160339355e+00
2.142693698406219482e-01,5.519102811813354492e-01,-4.028226435184478760e-01,2.001276910305023193e-01,7.708979845046997070e-01,-9.305803775787353516e-01,3.019461631774902344e-01,7.278936505317687988e-01,-1.471740007400512695e+00,3.514192700386047363e-01,2.473614811897277832e-01,-1.586322665214538574e+00,3.952675163745880127e-01,8.176607489585876465e-01,-1.577418208122253418e+00,3.421321213245391846e-01,4.214182794094085693e-01,-1.450502634048461914e+00
2.170030623674392700e-01,5.517514944076538086e-01,-4.026306569576263428e-01,2.005729973316192627e-01,7.724946141242980957e-01,-9.280682802200317383e-01,3.016853034496307373e-01,7.255843877792358398e-01,-1.471769452095031738e+00,3.511010110378265381e-01,2.536020874977111816e-01,-1.586352944374084473e+00,3.943795561790466309e-01,8.153643012046813965e-01,-1.577048540115356445e+00,3.423278331756591797e-01,4.261281192302703857e-01,-1.450247168540954590e+00
2.196997106075286865e-01,5.515904426574707031e-01,-4.024429619312286377e-01,2.010096460580825806e-01,7.740811109542846680e-01,-9.255231618881225586e-01,3.014088571071624756e-01,7.232725024223327637e-01,-1.471799015998840332e+00,3.507709801197052002e-01,2.598302662372589111e-01,-1.586384296417236328e+00,3.934861123561859131e-01,8.130589127540588379e-01,-1.576678633689880371e+00,3.425192236900329590e-01,4.307822287082672119e-01,-1.449994325637817383e+00
2.223588377237319946e-01,5.514268279075622559e-01,-4.022597670555114746e-01,2.014376521110534668e-01,7.756573557853698730e-01,-9.229446053504943848e-01,3.011167347431182861e-01,7.209582328796386719e-01,-1.471828699111938477e+00,3.504289984703063965e-01,2.660432755947113037e-01,-1.586416959762573242e+00,3.925870656967163086e-01,8.107448816299438477e-01,-1.576308250427246094e+00,3.427060246467590332e-01,4.353794455528259277e-01,-1.449744224548339844e+00
2.249801456928253174e-01,5.512608289718627930e-01,-4.020811617374420166e-01,2.018569856882095337e-01,7.772231101989746094e-01,-9.203320145606994629e-01,3.008088171482086182e-01,7.186416983604431152e-01,-1.471858024597167969e+00,3.500750064849853516e-01,2.722388803958892822e-01,-1.586450576782226562e+00,3.916823565959930420e-01,8.084222674369812012e-01,-1.575937628746032715e+00,3.428882360458374023e-01,4.399188756942749023e-01,-1.449496507644653320e+00
2.275636345148086548e-01,5.510923862457275391e-01,-4.019072055816650391e-01,2.022675424814224243e-01,7.787780761718750000e-01,-9.176849126815795898e-01,3.004849255084991455e-01,7.163232564926147461e-01,-1.471887707710266113e+00,3.497087955474853516e-01,2.784146368503570557e-01,-1.586485385894775391e+00,3.907719552516937256e-01,8.060911297798156738e-01,-1.575566649436950684e+00,3.430655300617218018e-01,4.443994164466857910e-01,-1.449251651763916016e+00
2.301089912652969360e-01,5.509214997291564941e-01,-4.017380475997924805e-01,2.026695311069488525e-01,7.803220152854919434e-01,-9.150027632713317871e-01,3.001449704170227051e-01,7.140030860900878906e-01,-1.471917033195495605e+00,3.493301868438720703e-01,2.845681011676788330e-01,-1.586521387100219727e+00,3.898558020591735840e-01,8.037517070770263672e-01,-1.575195312500000000e+00,3.432378768920898438e-01,4.488197863101959229e-01,-1.449009180068969727e+00
2.326157093048095703e-01,5.507481098175048828e-01,-4.015737771987915039e-01,2.030625492334365845e-01,7.818546295166015625e-01,-9.122850298881530762e-01,2.997888028621673584e-01,7.116811275482177734e-01,-1.471946716308593750e+00,3.489388823509216309e-01,2.906966209411621094e-01,-1.586558580398559570e+00,3.889338970184326172e-01,8.014037609100341797e-01,-1.574823856353759766e+00,3.434048891067504883e-01,4.531792402267456055e-01,-1.448769450187683105e+00
2.350841164588928223e-01,5.505721569061279297e-01,-4.014144837856292725e-01,2.034469246864318848e-01,7.833757996559143066e-01,-9.095311760902404785e-01,2.994163334369659424e-01,7.093578577041625977e-01,-1.471976041793823242e+00,3.485350310802459717e-01,2.967977821826934814e-01,-1.586596965789794922e+00,3.880062103271484375e-01,7.990477085113525391e-01,-1.574452161788940430e+00,3.435666263103485107e-01,4.574768543243408203e-01,-1.448532104492187500e+00
2.375138550996780396e-01,5.503938198089599609e-01,-4.012603163719177246e-01,2.038224190473556519e-01,7.848853468894958496e-01,-9.067409038543701172e-01,2.990275025367736816e-01,7.070334553718566895e-01,-1.472005486488342285e+00,3.481182456016540527e-01,3.028690814971923828e-01,-1.586636543273925781e+00,3.870727419853210449e-01,7.966834306716918945e-01,-1.574080109596252441e+00,3.437227904796600342e-01,4.617117047309875488e-01,-1.448297500610351562e+00
2.399047613143920898e-01,5.502128601074218750e-01,-4.011113643646240234e-01,2.041891664266586304e-01,7.863829731941223145e-01,-9.039137959480285645e-01,2.986220419406890869e-01,7.047079205513000488e-01,-1.472035050392150879e+00,3.476884365081787109e-01,3.089080154895782471e-01,-1.586677193641662598e+00,3.861332833766937256e-01,7.943111658096313477e-01,-1.573707699775695801e+00,3.438732028007507324e-01,4.658829271793365479e-01,-1.448065400123596191e+00
2.422567605972290039e-01,5.500293374061584473e-01,-4.009676575660705566e-01,2.045469433069229126e-01,7.878684997558593750e-01,-9.010491371154785156e-01,2.981999218463897705e-01,7.023816108703613281e-01,-1.472064495086669922e+00,3.472453355789184570e-01,3.149120807647705078e-01,-1.586719155311584473e+00,3.851879239082336426e-01,7.919309139251708984e-01,-1.573335051536560059e+00,3.440176844596862793e-01,4.699896872043609619e-01,-1.447835922241210938e+00
